block_fips_code,block_population,census_tract,zcta,census_block_group,neighborhood
440070018003000,623,44007001800,02909,440070018003,Hartford
440070018003001,246,44007001800,02909,440070018003,Hartford
440070018004000,0,44007001800,02909,440070018004,Hartford
440070018004001,129,44007001800,02909,440070018004,Hartford
440070018004002,98,44007001800,02909,440070018004,Hartford
440070018004003,182,44007001800,02909,440070018004,Hartford
440070018004004,288,44007001800,02909,440070018004,Hartford
440070018004005,129,44007001800,02909,440070018004,Hartford
440070018004006,90,44007001800,02909,440070018004,Hartford
440070018004007,103,44007001800,02909,440070018004,Hartford
440070018004008,122,44007001800,02909,440070018004,Hartford
440070018004009,33,44007001800,02909,440070018004,Hartford
440070018004010,57,44007001800,02909,440070018004,Hartford
440070018005000,161,44007001800,02909,440070018005,Hartford
440070018005001,108,44007001800,02909,440070018005,Hartford
440070018005002,217,44007001800,02909,440070018005,Hartford
440070018005003,207,44007001800,02909,440070018005,Hartford
440070018005004,388,44007001800,02909,440070018005,Hartford
440070018005005,73,44007001800,02909,440070018005,Hartford
440070018005007,44,44007001800,02909,440070018005,Hartford
440070018006000,62,44007001800,02909,440070018006,Hartford
440070018006001,13,44007001800,02909,440070018006,Hartford
440070018006002,195,44007001800,02909,440070018006,Hartford
440070018006003,29,44007001800,02909,440070018006,Hartford
440070018006004,37,44007001800,02909,440070018006,Hartford
440070018006005,11,44007001800,02909,440070018006,Hartford
440070018006006,54,44007001800,02909,440070018006,Hartford
440070018006007,18,44007001800,02909,440070018006,Hartford
440070018006008,68,44007001800,02909,440070018006,Hartford
440070018006009,52,44007001800,02909,440070018006,Hartford
440070018006010,31,44007001800,02909,440070018006,Hartford
440070018006011,195,44007001800,02909,440070018006,Hartford
440070018006012,29,44007001800,02909,440070018006,Hartford
440070018006014,11,44007001800,02909,440070018006,Hartford
440070018006015,1,44007001800,02909,440070018006,Hartford
440070018006016,24,44007001800,02909,440070018006,Hartford
440070018006017,24,44007001800,02909,440070018006,Hartford
440070018006018,0,44007001800,02909,440070018006,Hartford
440070018006019,0,44007001800,02909,440070018006,Hartford
440070018006020,8,44007001800,02909,440070018006,Hartford
440070020003008,0,44007002000,02919,440070020003,Hartford
440070020003009,7,44007002000,02919,440070020003,Hartford
440070020003010,0,44007002000,02919,440070020003,Hartford
440070020003011,14,44007002000,02919,440070020003,Hartford
440070020003012,0,44007002000,02919,440070020003,Hartford
440070020003013,0,44007002000,02919,440070020003,Hartford
440070020003014,0,44007002000,02919,440070020003,Hartford
440070020003015,0,44007002000,02919,440070020003,Hartford
440070020003016,0,44007002000,02919,440070020003,Hartford
440070033001000,338,44007003300,02906,440070033001,Hope
440070033001001,58,44007003300,02906,440070033001,Hope
440070033001002,0,44007003300,02906,440070033001,Hope
440070033001003,39,44007003300,02860,440070033001,Hope
440070033001004,18,44007003300,02906,440070033001,Hope
440070033001005,83,44007003300,02906,440070033001,Hope
440070033001007,136,44007003300,02906,440070033001,Hope
440070033001008,28,44007003300,02906,440070033001,Hope
440070033001009,39,44007003300,02906,440070033001,Hope
440070033001010,87,44007003300,02906,440070033001,Hope
440070033001011,129,44007003300,02906,440070033001,Hope
440070033001012,92,44007003300,02906,440070033001,Hope
440070033001013,61,44007003300,02906,440070033001,Hope
440070033001014,58,44007003300,02906,440070033001,Hope
440070033001015,56,44007003300,02906,440070033001,Hope
440070033001016,34,44007003300,02906,440070033001,Hope
440070033001017,74,44007003300,02906,440070033001,Hope
440070033002002,68,44007003300,02906,440070033002,Hope
440070033002004,25,44007003300,02906,440070033002,Hope
440070033002005,23,44007003300,02906,440070033002,Hope
440070033002006,26,44007003300,02906,440070033002,Hope
440070033002009,33,44007003300,02906,440070033002,Hope
440070033002010,43,44007003300,02906,440070033002,Hope
440070033002011,35,44007003300,02906,440070033002,Hope
440070033002012,26,44007003300,02906,440070033002,Hope
440070033002013,40,44007003300,02906,440070033002,Hope
440070033002014,37,44007003300,02906,440070033002,Hope
440070033003000,50,44007003300,02906,440070033003,Hope
440070033003001,55,44007003300,02906,440070033003,Hope
440070033003002,148,44007003300,02906,440070033003,Hope
440070033003003,0,44007003300,02906,440070033003,Hope
440070033003004,13,44007003300,02906,440070033003,Hope
440070033003005,69,44007003300,02906,440070033003,Hope
440070033003006,26,44007003300,02906,440070033003,Hope
440070033003007,77,44007003300,02906,440070033003,Hope
440070033003008,35,44007003300,02906,440070033003,Hope
440070033003009,38,44007003300,02906,440070033003,Hope
440070033003011,65,44007003300,02906,440070033003,Hope
440070033003012,64,44007003300,02906,440070033003,Hope
440070033003013,0,44007003300,02906,440070033003,Hope
440070033003014,0,44007003300,02906,440070033003,Hope
440070033003015,97,44007003300,02906,440070033003,Hope
440070033003016,58,44007003300,02906,440070033003,Hope
440070033003017,22,44007003300,02906,440070033003,Hope
440070033003018,80,44007003300,02906,440070033003,Hope
440070033003021,56,44007003300,02906,440070033003,Hope
440070033003022,113,44007003300,02906,440070033003,Hope
440070033004000,0,44007003300,02904,440070033004,Hope
440070033004001,12,44007003300,02904,440070033004,Hope
440070033004002,0,44007003300,02904,440070033004,Hope
440070033004003,0,44007003300,02904,440070033004,Hope
440070033004004,0,44007003300,02904,440070033004,Hope
440070033004005,0,44007003300,02904,440070033004,Hope
440070033004006,0,44007003300,02904,440070033004,Hope
440070033004007,0,44007003300,02904,440070033004,Hope
440070033004008,0,44007003300,02904,440070033004,Hope
440070033004009,0,44007003300,02904,440070033004,Hope
440070033004011,0,44007003300,02904,440070033004,Hope
440070033004012,0,44007003300,02904,440070033004,Hope
440070033004019,41,44007003300,02904,440070033004,Hope
440070033004020,70,44007003300,02904,440070033004,Hope
440070033004021,0,44007003300,02904,440070033004,Hope
440070033004022,18,44007003300,02904,440070033004,Hope
440070033004023,0,44007003300,02904,440070033004,Hope
440070033004024,0,44007003300,02904,440070033004,Hope
440070033004025,25,44007003300,02904,440070033004,Hope
440070033004026,7,44007003300,02904,440070033004,Hope
440070033004027,0,44007003300,02904,440070033004,Hope
440070033004028,27,44007003300,02906,440070033004,Hope
440070033004029,0,44007003300,02904,440070033004,Hope
440070033004030,77,44007003300,02906,440070033004,Hope
440070033004031,43,44007003300,02906,440070033004,Hope
440070033004032,31,44007003300,02906,440070033004,Hope
440070033004033,36,44007003300,02906,440070033004,Hope
440070033004034,0,44007003300,02906,440070033004,Hope
440070033004035,9,44007003300,02906,440070033004,Hope
440070033004036,23,44007003300,02906,440070033004,Hope
440070033004037,19,44007003300,02906,440070033004,Hope
440070033004038,31,44007003300,02906,440070033004,Hope
440070033004039,49,44007003300,02906,440070033004,Hope
440070033004040,16,44007003300,02906,440070033004,Hope
440070033004041,72,44007003300,02904,440070033004,Hope
440070033004043,0,44007003300,02904,440070033004,Hope
440070033004049,29,44007003300,02904,440070033004,Hope
440070004003000,26,44007000400,02905,440070004003,Lower South Providence
440070004003001,96,44007000400,02905,440070004003,Lower South Providence
440070004003002,0,44007000400,02905,440070004003,Lower South Providence
440070004003003,28,44007000400,02907,440070004003,Lower South Providence
440070004003004,117,44007000400,02905,440070004003,Lower South Providence
440070004003005,128,44007000400,02905,440070004003,Lower South Providence
440070004003006,86,44007000400,02905,440070004003,Lower South Providence
440070004003007,79,44007000400,02905,440070004003,Lower South Providence
440070004003008,8,44007000400,02905,440070004003,Lower South Providence
440070004003009,62,44007000400,02905,440070004003,Lower South Providence
440070004003010,106,44007000400,02905,440070004003,Lower South Providence
440070004003011,34,44007000400,02905,440070004003,Lower South Providence
440070004003012,0,44007000400,02905,440070004003,Lower South Providence
440070004003013,143,44007000400,02905,440070004003,Lower South Providence
440070004004000,99,44007000400,02907,440070004004,Lower South Providence
440070004004001,0,44007000400,02905,440070004004,Lower South Providence
440070004004002,51,44007000400,02905,440070004004,Lower South Providence
440070004004003,92,44007000400,02905,440070004004,Lower South Providence
440070004004004,174,44007000400,02905,440070004004,Lower South Providence
440070004004005,99,44007000400,02905,440070004004,Lower South Providence
440070004004006,52,44007000400,02905,440070004004,Lower South Providence
440070004004007,92,44007000400,02905,440070004004,Lower South Providence
440070004004008,141,44007000400,02905,440070004004,Lower South Providence
440070004004009,141,44007000400,02905,440070004004,Lower South Providence
440070004004010,74,44007000400,02905,440070004004,Lower South Providence
440070005001000,40,44007000500,02905,440070005001,Lower South Providence
440070005001001,73,44007000500,02905,440070005001,Lower South Providence
440070005001002,15,44007000500,02905,440070005001,Lower South Providence
440070005001003,78,44007000500,02905,440070005001,Lower South Providence
440070005001004,101,44007000500,02905,440070005001,Lower South Providence
440070005001005,67,44007000500,02905,440070005001,Lower South Providence
440070005001006,86,44007000500,02905,440070005001,Lower South Providence
440070005001007,83,44007000500,02905,440070005001,Lower South Providence
440070005001008,15,44007000500,02905,440070005001,Lower South Providence
440070005001009,23,44007000500,02905,440070005001,Lower South Providence
440070005001010,91,44007000500,02905,440070005001,Lower South Providence
440070005001011,31,44007000500,02905,440070005001,Lower South Providence
440070005001012,66,44007000500,02905,440070005001,Lower South Providence
440070005001013,49,44007000500,02905,440070005001,Lower South Providence
440070005001014,11,44007000500,02905,440070005001,Lower South Providence
440070005001015,0,44007000500,02905,440070005001,Lower South Providence
440070005001016,53,44007000500,02905,440070005001,Lower South Providence
440070005001017,23,44007000500,02905,440070005001,Lower South Providence
440070005001018,145,44007000500,02905,440070005001,Lower South Providence
440070005001019,85,44007000500,02905,440070005001,Lower South Providence
440070005002000,249,44007000500,02905,440070005002,Lower South Providence
440070005002001,17,44007000500,02905,440070005002,Lower South Providence
440070005002002,78,44007000500,02905,440070005002,Lower South Providence
440070005002003,94,44007000500,02905,440070005002,Lower South Providence
440070005002004,8,44007000500,02907,440070005002,Lower South Providence
440070005002005,105,44007000500,02905,440070005002,Lower South Providence
440070005002006,66,44007000500,02905,440070005002,Lower South Providence
440070005002007,63,44007000500,02905,440070005002,Lower South Providence
440070005002008,4,44007000500,02905,440070005002,Lower South Providence
440070005003000,53,44007000500,02905,440070005003,Lower South Providence
440070005003001,415,44007000500,02905,440070005003,Lower South Providence
440070005003002,0,44007000500,02905,440070005003,Lower South Providence
440070005003003,189,44007000500,02905,440070005003,Lower South Providence
440070005003004,125,44007000500,02905,440070005003,Lower South Providence
440070005003005,27,44007000500,02905,440070005003,Lower South Providence
440070005003006,14,44007000500,02905,440070005003,Lower South Providence
440070005003007,95,44007000500,02905,440070005003,Lower South Providence
440070005003008,33,44007000500,02905,440070005003,Lower South Providence
440070005003009,0,44007000500,02905,440070005003,Lower South Providence
440070005003010,86,44007000500,02905,440070005003,Lower South Providence
440070005003011,84,44007000500,02905,440070005003,Lower South Providence
440070005003012,79,44007000500,02905,440070005003,Lower South Providence
440070005003013,21,44007000500,02905,440070005003,Lower South Providence
440070006001024,0,44007000600,02903,440070006001,Lower South Providence
440070006001025,0,44007000600,02905,440070006001,Lower South Providence
440070006001026,0,44007000600,02903,440070006001,Lower South Providence
440070006001027,0,44007000600,02905,440070006001,Lower South Providence
440070006001029,0,44007000600,02905,440070006001,Lower South Providence
440070006001030,0,44007000600,02905,440070006001,Lower South Providence
440070006001031,0,44007000600,02905,440070006001,Lower South Providence
440070006001033,0,44007000600,02905,440070006001,Lower South Providence
440070006001034,0,44007000600,02905,440070006001,Lower South Providence
440070006001036,0,44007000600,02905,440070006001,Lower South Providence
440070006001079,0,44007000600,02903,440070006001,Lower South Providence
440070006001080,0,44007000600,02903,440070006001,Lower South Providence
440070006001081,0,44007000600,02905,440070006001,Lower South Providence
440070006001082,0,44007000600,02905,440070006001,Lower South Providence
440070006001083,0,44007000600,02905,440070006001,Lower South Providence
440070006001084,21,44007000600,02905,440070006001,Lower South Providence
440070006001085,26,44007000600,02905,440070006001,Lower South Providence
440070006001086,0,44007000600,02905,440070006001,Lower South Providence
440070006001087,0,44007000600,02905,440070006001,Lower South Providence
440070006001088,0,44007000600,02905,440070006001,Lower South Providence
440070006001089,0,44007000600,02905,440070006001,Lower South Providence
440070006001090,0,44007000600,02905,440070006001,Lower South Providence
440070006001091,0,44007000600,02905,440070006001,Lower South Providence
440070006001092,0,44007000600,02905,440070006001,Lower South Providence
440070006001093,11,44007000600,02905,440070006001,Lower South Providence
440070006001094,0,44007000600,02905,440070006001,Lower South Providence
